Sales_Invoice_No,Sales_Invoice_Date,Month_Year,Customer_Code,Customer_Name,Customer_Location,Item,Prod_Code,Prod_Description,QTY,Unit,QTY_DISC,Net_Qty,RATE,Sale_Value,GST_Rate,GST_Value,Total_Invoice_Value,Receivables,Due_Date,Payment_Received_Date,Payment_Status,Age,Credit_Period,Overdue_Status
UCPL/23-24/1419,45244,112023,CUS00051,M/s. Madeena Traders,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,5100.0,Kg,0.0,5100.0,51.06,260406.0,0.05,13020.3,273426.3,273426.3,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1419,45244,112023,CUS00051,M/s. Madeena Traders,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3000.0,Kg,0.0,3000.0,49.734,149202.0,0.05,7460.1,156662.1,156662.1,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1419,45244,112023,CUS00051,M/s. Madeena Traders,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,900.0,Kg,0.0,900.0,48.005,43204.5,0.05,2160.225,45364.725,45364.725,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1420,45244,112023,CUS00040,M/S . SREE ENTERPRISES,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,6750.0,Kg,0.0,6750.0,51.06,344655.0,0.05,17232.75,361887.75,361887.75,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1420,45244,112023,CUS00040,M/S . SREE ENTERPRISES,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2250.0,Kg,0.0,2250.0,49.734,111901.5,0.05,5595.075,117496.575,117496.575,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1421,45244,112023,CUS00077,M/s. SHAKTHI INCORPORATION,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,5400.0,Kg,0.0,5400.0,51.76,279504.0,0.05,13975.2,293479.2,293479.2,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1421,45244,112023,CUS00077,M/s. SHAKTHI INCORPORATION,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,1800.0,Kg,0.0,1800.0,49.036,88264.8,0.05,4413.24,92678.04,92678.04,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1421,45244,112023,CUS00077,M/s. SHAKTHI INCORPORATION,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,60.0,Kg,0.0,60.0,47.035,2822.1,0.05,141.105,2963.205,2963.205,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1421,45244,112023,CUS00077,M/s. SHAKTHI INCORPORATION,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,1740.0,Kg,0.0,1740.0,47.035,81840.9,0.05,4092.045,85932.945,85932.945,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1422,45244,112023,CUS00065,M/s. M K Enterprises,TELANGANA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,3090.0,Kg,0.0,3090.0,51.06,157775.4,0.05,7888.77,165664.17,165664.17,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1422,45244,112023,CUS00065,M/s. M K Enterprises,TELANGANA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,4860.0,Kg,0.0,4860.0,51.06,248151.6,0.05,12407.58,260559.18,260559.18,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1422,45244,112023,CUS00065,M/s. M K Enterprises,TELANGANA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,990.0,Kg,0.0,990.0,49.734,49236.66,0.05,2461.833,51698.493,51698.493,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1422,45244,112023,CUS00065,M/s. M K Enterprises,TELANGANA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,60.0,Kg,0.0,60.0,48.005,2880.3,0.05,144.015,3024.315,3024.315,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1423,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,153000.0,Kg,0.0,153000.0,8.2,1254600.0,0.0,0.0,1254600.0,1254600.0,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1423,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,-153000.0,Kg,0.0,-153000.0,8.2,-1254600.0,0.0,0.0,-1254600.0,-1254600.0,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1423,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_450 g_22.5 Kg,210262.95,Kg,0.0,210262.95,10.64444444,2238132.29,0.0,0.0,2238132.29,2238132.29,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1423,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_450 g_22.5 Kg,-210262.95,Kg,0.0,-210262.95,10.64444444,-2238132.29,0.0,0.0,-2238132.29,-2238132.29,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1424,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,240000.0,Kg,0.0,240000.0,8.2,1968000.0,0.0,0.0,1968000.0,1968000.0,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1424,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,-240000.0,Kg,0.0,-240000.0,8.2,-1968000.0,0.0,0.0,-1968000.0,-1968000.0,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1424,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_450 g_22.5 Kg,60075.0,Kg,0.0,60075.0,10.64444444,639465.0,0.0,0.0,639465.0,639465.0,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1424,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_450 g_22.5 Kg,-60075.0,Kg,0.0,-60075.0,10.64444444,-639465.0,0.0,0.0,-639465.0,-639465.0,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1434,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,153000.0,Kg,0.0,153000.0,8.33,1274490.0,0.0,0.0,1274490.0,1274490.0,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1434,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_450 g_22.5 Kg,210262.95,Kg,0.0,210262.95,8.511111111,1789571.33,0.0,0.0,1789571.33,1789571.33,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1440,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,240000.0,Kg,0.0,240000.0,8.33,1999200.0,0.0,0.0,1999200.0,1999200.0,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1440,45244,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_450 g_22.5 Kg,60075.0,Kg,0.0,60075.0,8.511111111,511305.0,0.0,0.0,511305.0,511305.0,45274,,Due,47,30,Less than 90 Days
UCPL/23-24/1425,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,414175.0,Kg,0.0,414175.0,8.2,3396235.0,0.0,0.0,3396235.0,3396235.0,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1425,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,8825.0,Kg,0.0,8825.0,8.2,72365.0,0.0,0.0,72365.0,72365.0,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1425,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,-414175.0,Kg,0.0,-414175.0,8.2,-3396235.0,0.0,0.0,-3396235.0,-3396235.0,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1425,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,-8825.0,Kg,0.0,-8825.0,8.2,-72365.0,0.0,0.0,-72365.0,-72365.0,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1425,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_450 g_22.5 Kg,110137.5,Kg,0.0,110137.5,10.64444444,1172352.5,0.0,0.0,1172352.5,1172352.5,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1425,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_450 g_22.5 Kg,-110137.5,Kg,0.0,-110137.5,10.64444444,-1172352.5,0.0,0.0,-1172352.5,-1172352.5,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1426,45245,112023,CUS00057,M/s. Mallamma Enterprises,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,4200.0,Kg,0.0,4200.0,51.76,217392.0,0.05,10869.6,228261.6,228261.6,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1426,45245,112023,CUS00057,M/s. Mallamma Enterprises,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,90.0,Kg,0.0,90.0,49.036,4413.24,0.05,220.662,4633.902,4633.902,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1426,45245,112023,CUS00057,M/s. Mallamma Enterprises,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,2910.0,Kg,0.0,2910.0,49.036,142694.76,0.05,7134.738,149829.498,149829.498,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1426,45245,112023,CUS00057,M/s. Mallamma Enterprises,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,1800.0,Kg,0.0,1800.0,47.035,84663.0,0.05,4233.15,88896.15,88896.15,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1427,45245,112023,CUS00075,M/s. AYUSH TIBREWAL AND COMPANY,WEST BENGAL,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,19800.0,Kg,0.0,19800.0,32.34,640332.0,0.05,32016.6,672348.6,672348.6,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1428,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3600.0,Kg,0.0,3600.0,33.574,120866.4,0.05,6043.32,126909.72,126909.72,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1428,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,900.0,Kg,0.0,900.0,33.23,29907.0,0.05,1495.35,31402.35,31402.35,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1429,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,1050.0,Kg,0.0,1050.0,33.574,35252.7,0.05,1762.635,37015.335,37015.335,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1429,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,450.0,Kg,0.0,450.0,33.23,14953.5,0.05,747.675,15701.175,15701.175,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1430,45245,112023,CUS00089,M/s. MANTRI TRADERS,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,5500.0,Kg,0.0,5500.0,12.1,66550.0,0.0,0.0,66550.0,66550.0,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1430,45245,112023,CUS00089,M/s. MANTRI TRADERS,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,12500.0,Kg,0.0,12500.0,14.65,183125.0,0.0,0.0,183125.0,183125.0,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1431,45245,112023,CUS00063,M/s. Samriddhi Associates,KARNATAKA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,30000.0,Kg,0.0,30000.0,15.84,475200.0,0.0,0.0,475200.0,475200.0,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1432,45245,112023,CUS00049,M/s. KAVYA SRI AGENCIES,ANDHRA PRADESH (NEW),Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,30000.0,Kg,0.0,30000.0,13.26,397800.0,0.0,0.0,397800.0,397800.0,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1433,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,414175.0,Kg,0.0,414175.0,8.33,3450077.75,0.0,0.0,3450077.75,3450077.75,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1433,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,8825.0,Kg,0.0,8825.0,8.33,73512.25,0.0,0.0,73512.25,73512.25,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1433,45245,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt,USASIP010,Annapurna Iodized Powder Salt_450 g_22.5 Kg,110137.5,Kg,0.0,110137.5,8.511111111,937392.5,0.0,0.0,937392.5,937392.5,45275,,Due,46,30,Less than 90 Days
UCPL/23-24/1435,45246,112023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,3000.0,Kg,0.0,3000.0,51.0,153000.0,0.05,7650.0,160650.0,160650.0,45276,,Due,45,30,Less than 90 Days
UCPL/23-24/1436,45246,112023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAAFF100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,12000.0,Kg,0.0,12000.0,47.117,565404.0,0.05,28270.2,593674.2,593674.2,45276,,Due,45,30,Less than 90 Days
UCPL/23-24/1437,45246,112023,CUS00070,M/s. SRI BALAJI ENTERPRISE,KARNATAKA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,19000.0,Kg,0.0,19000.0,14.65,278350.0,0.0,0.0,278350.0,278350.0,45276,,Due,45,30,Less than 90 Days
UCPL/23-24/1437,45246,112023,CUS00070,M/s. SRI BALAJI ENTERPRISE,KARNATAKA,Salt-C,USASIP010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,1000.0,Kg,0.0,1000.0,14.65,14650.0,0.0,0.0,14650.0,14650.0,45276,,Due,45,30,Less than 90 Days
UCPL/23-24/1438,45246,112023,CUS00032,M/s. PRINCE SALT TRADERS,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,7200.0,Kg,0.0,7200.0,33.574,241732.8,0.05,12086.64,253819.44,253819.44,45276,,Due,45,30,Less than 90 Days
UCPL/23-24/1438,45246,112023,CUS00032,M/s. PRINCE SALT TRADERS,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,1800.0,Kg,0.0,1800.0,33.23,59814.0,0.05,2990.7,62804.7,62804.7,45276,,Due,45,30,Less than 90 Days
UCPL/23-24/1439,45246,112023,CUS00047,"M/s. ATLAS DISTRIBUTORS PRIVATE LTD, Coimbatore",TAMIL NADU,Atta,USAHOR100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG HORECA,9000.0,Kg,0.0,9000.0,38.696,348264.0,0.05,17413.2,365677.2,365677.2,45276,,Due,45,30,Less than 90 Days
UCPL/23-24/1441,45247,112023,CUS00034,M/s. ID FRESH FOOD (INDIA) PRIVATE LIMITED,KARNATAKA,Atta,USAAFF260,Annapurna Chakki Farm Fresh Atta 26 kg,14950.0,Kg,0.0,14950.0,31.5,470925.0,0.0,0.0,470925.0,470925.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1442,45247,112023,CUS00034,M/s. ID FRESH FOOD (INDIA) PRIVATE LIMITED,KARNATAKA,Atta,USAAFF260,Annapurna Chakki Farm Fresh Atta 26 kg,10036.0,Kg,0.0,10036.0,31.5,316134.0,0.0,0.0,316134.0,316134.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1443,45247,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,60000.0,Kg,0.0,60000.0,8.33,499800.0,0.0,0.0,499800.0,499800.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1444,45247,112023,CUS00090,M/s. SHAMANUR SHOPPE,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,15000.0,Kg,0.0,15000.0,12.1,181500.0,0.0,0.0,181500.0,181500.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1444,45247,112023,CUS00090,M/s. SHAMANUR SHOPPE,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,15000.0,Kg,0.0,15000.0,14.65,219750.0,0.0,0.0,219750.0,219750.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1445,45247,112023,CUS00055,M/s. YASHWANTH ENTERPRISES,TELANGANA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,40000.0,Kg,0.0,40000.0,12.32,492800.0,0.0,0.0,492800.0,492800.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1446,45247,112023,CUS00066,M/s. AADINATH ENTERPRISES,TELANGANA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,12000.0,Kg,0.0,12000.0,12.32,147840.0,0.0,0.0,147840.0,147840.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1447,45247,112023,CUS00034,M/s. ID FRESH FOOD (INDIA) PRIVATE LIMITED,KARNATAKA,Atta,USAAFF260,Annapurna Chakki Farm Fresh Atta 26 kg,8996.0,Kg,0.0,8996.0,31.5,283374.0,0.0,0.0,283374.0,283374.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1447,45274,122023,CUS00034,M/s. ID FRESH FOOD (INDIA) PRIVATE LIMITED,KARNATAKA,Atta,USAAFF260,Annapurna Chakki Farm Fresh Atta 26 kg,-6448.0,Kg,0.0,-6448.0,31.5,-203112.0,0.0,0.0,-203112.0,-203112.0,45304,,Due,17,30,Not Due
UCPL/23-24/1450,45247,112023,CUS00064,M/s. MEDAM LAKSHMI VENKATA RAMANA,ANDHRA PRADESH (NEW),Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,7000.0,Kg,0.0,7000.0,12.32,86240.0,0.0,0.0,86240.0,86240.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1450,45247,112023,CUS00064,M/s. MEDAM LAKSHMI VENKATA RAMANA,ANDHRA PRADESH (NEW),Salt-C,USASIP010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,17000.0,Kg,0.0,17000.0,12.32,209440.0,0.0,0.0,209440.0,209440.0,45277,,Due,44,30,Less than 90 Days
UCPL/23-24/1448,45248,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,2000.0,Kg,0.0,2000.0,9.6,19200.0,0.0,0.0,19200.0,19200.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1448,45248,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_500 g_25 Kg,1000.0,Kg,0.0,1000.0,15.22,15220.0,0.0,0.0,15220.0,15220.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1448,45248,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,7000.0,Kg,0.0,7000.0,11.53,80710.0,0.0,0.0,80710.0,80710.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1449,45248,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,13000.0,Kg,0.0,13000.0,9.6,124800.0,0.0,0.0,124800.0,124800.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1449,45248,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,7000.0,Kg,0.0,7000.0,11.53,80710.0,0.0,0.0,80710.0,80710.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1451,45248,112023,CUS00053,M/s. HARI OM ENTERPRISES,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,8700.0,Kg,0.0,8700.0,51.76,450312.0,0.05,22515.6,472827.6,472827.6,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1451,45248,112023,CUS00053,M/s. HARI OM ENTERPRISES,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,150.0,Kg,0.0,150.0,49.036,7355.4,0.05,367.77,7723.17,7723.17,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1452,45248,112023,CUS00076,M/s. LORSA AGENCIES,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,7950.0,Kg,0.0,7950.0,51.06,405927.0,0.05,20296.35,426223.35,426223.35,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1452,45248,112023,CUS00076,M/s. LORSA AGENCIES,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,990.0,Kg,0.0,990.0,49.734,49236.66,0.05,2461.833,51698.493,51698.493,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1453,45248,112023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,4500.0,Kg,0.0,4500.0,34.664,155988.0,0.05,7799.4,163787.4,163787.4,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1453,45248,112023,CUS00021,M/s. MAHAVIR RETAIL PRIVATE LIMITED,MAHARASHTRA,Atta,UWAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,600.0,Kg,0.0,600.0,34.531,20718.6,0.05,1035.93,21754.53,21754.53,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1454,45248,112023,CUS00081,M/s. CHIRANTH TRADERS,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,18500.0,Kg,0.0,18500.0,12.1,223850.0,0.0,0.0,223850.0,223850.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1454,45248,112023,CUS00081,M/s. CHIRANTH TRADERS,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_500 g_25 Kg,4250.0,Kg,0.0,4250.0,15.96,67830.0,0.0,0.0,67830.0,67830.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1454,45248,112023,CUS00081,M/s. CHIRANTH TRADERS,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,3250.0,Kg,0.0,3250.0,14.65,47612.5,0.0,0.0,47612.5,47612.5,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1455,45248,112023,CUS00050,M/s. SRI BHARATH AGENCIES,TELANGANA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,9000.0,Kg,0.0,9000.0,12.32,110880.0,0.0,0.0,110880.0,110880.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1456,45248,112023,CUS00040,M/S . SREE ENTERPRISES,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,5250.0,Kg,0.0,5250.0,51.06,268065.0,0.05,13403.25,281468.25,281468.25,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1456,45248,112023,CUS00040,M/S . SREE ENTERPRISES,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3750.0,Kg,0.0,3750.0,49.734,186502.5,0.05,9325.125,195827.625,195827.625,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1457,45248,112023,CUS00092,M/s. VEERATHAPASVI TRADERS,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,3000.0,Kg,0.0,3000.0,51.76,155280.0,0.05,7764.0,163044.0,163044.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1457,45248,112023,CUS00092,M/s. VEERATHAPASVI TRADERS,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,4800.0,Kg,0.0,4800.0,49.036,235372.8,0.05,11768.64,247141.44,247141.44,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1457,45248,112023,CUS00092,M/s. VEERATHAPASVI TRADERS,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,1200.0,Kg,0.0,1200.0,47.035,56442.0,0.05,2822.1,59264.1,59264.1,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1458,45248,112023,CUS00049,M/s. KAVYA SRI AGENCIES,ANDHRA PRADESH (NEW),Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,23000.0,Kg,0.0,23000.0,12.32,283360.0,0.0,0.0,283360.0,283360.0,45278,,Due,43,30,Less than 90 Days
UCPL/23-24/1458,45248,112023,CUS00049,M/s. KAVYA SRI AGENCIES,ANDHRA PRADESH (NEW),Salt-C,USASIP010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,7000.0,Kg,0.0,7000.0,12.32,86240.0,0.0,0.0,86240.0,86240.0,45278,,Due,43,30,Less than 90 Days
