Sales_Invoice_No,Sales_Invoice_Date,Month_Year,Customer_Code,Customer_Name,Customer_Location,Item,Prod_Code,Prod_Description,QTY,Unit,QTY_DISC,Net_Qty,RATE,Sale_Value,GST_Rate,GST_Value,Total_Invoice_Value,Receivables,Due_Date,Payment_Received_Date,Payment_Status,Age,Credit_Period,Overdue_Status
UCPL/23-24/1514,45255,112023,CUS00103,M/s. SLV ENTERPRISES,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,6000,Kg,0,6000,51.76,310560,0.05,15528,326088,326088,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1514,45255,112023,CUS00103,M/s. SLV ENTERPRISES,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,6000,Kg,0,6000,49.036,294216,0.05,14710.8,308926.8,308926.8,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1514,45255,112023,CUS00103,M/s. SLV ENTERPRISES,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,4000,Kg,0,4000,47.035,188140,0.05,9407,197547,197547,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1515,45255,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,12000,Kg,3999.6,8000.4,19,152007.6,0,0,152007.6,152007.6,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1516,45255,112023,CUS00043,M/S. Mahalaxmi Agencies,TELANGANA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,10000,Kg,3333,6667,18.5,123339.5,0,0,123339.5,123339.5,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1517,45255,112023,CUS00102,M/s. AS MARKETING,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,12900,Kg,0,12900,50.53,651837,0.05,32591.85,684428.85,684428.85,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1517,45255,112023,CUS00102,M/s. AS MARKETING,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,1500,Kg,0,1500,45.92,68880,0.05,3444,72324,72324,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1518,45255,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3030,Kg,0,3030,33.574,101729.22,0.05,5086.461,106815.681,106815.681,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1518,45255,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,1500,Kg,0,1500,33.23,49845,0.05,2492.25,52337.25,52337.25,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1519,45255,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3900,Kg,0,3900,33.574,130938.6,0.05,6546.93,137485.53,137485.53,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1519,45255,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,600,Kg,0,600,33.23,19938,0.05,996.9,20934.9,20934.9,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1520,45255,112023,CUS00069,M/s. SERVOTECH,KARNATAKA,Atta,USAHOR100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG HORECA,1980,Kg,0,1980,38.679,76584.42,0.05,3829.221,80413.641,80413.641,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1521,45255,112023,CUS00108,M/s. ANAND CORPORATION,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,10000,Kg,2000,8000,16.14,129120,0,0,129120,129120,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1521,45255,112023,CUS00108,M/s. ANAND CORPORATION,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,4000,Kg,1000,3000,19.54,58620,0,0,58620,58620,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1522,45255,112023,CUS00093,M/s. SRI MARUTHI STOCKS AND INVESTMENTS,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,10000,Kg,2000,8000,16.14,129120,0,0,129120,129120,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1522,45255,112023,CUS00093,M/s. SRI MARUTHI STOCKS AND INVESTMENTS,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,6000,Kg,1500,4500,19.54,87930,0,0,87930,87930,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1523,45255,112023,CUS00109,M/s. P.V.R AGENCIES,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,20000,Kg,4000,16000,16.14,258240,0,0,258240,258240,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1523,45255,112023,CUS00109,M/s. P.V.R AGENCIES,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,12000,Kg,3000,9000,19.54,175860,0,0,175860,175860,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1524,45255,112023,CUS00106,M/s. SILVERLINE AGENCIES,ANDHRA PRADESH (NEW),Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,25050,Kg,8349.165,16700.835,18.5,308965.4475,0,0,308965.4475,308965.4475,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1525,45255,112023,CUS00101,M/s. KANYALAL DEBULAL,TELANGANA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,500,Kg,125,375,16.07,6026.25,0,0,6026.25,6026.25,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1526,45255,112023,CUS00101,M/s. KANYALAL DEBULAL,TELANGANA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,9000,Kg,2999.7,6000.3,18.5,111005.55,0,0,111005.55,111005.55,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1527,45255,112023,CUS00101,M/s. KANYALAL DEBULAL,TELANGANA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,3000,Kg,999.9,2000.1,18.5,37001.85,0,0,37001.85,37001.85,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1528,45255,112023,CUS00077,M/s. SHAKTHI INCORPORATION,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,4800,Kg,0,4800,51.76,248448,0.05,12422.4,260870.4,260870.4,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1528,45255,112023,CUS00077,M/s. SHAKTHI INCORPORATION,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3000,Kg,0,3000,49.036,147108,0.05,7355.4,154463.4,154463.4,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1528,45255,112023,CUS00077,M/s. SHAKTHI INCORPORATION,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,1200,Kg,0,1200,47.035,56442,0.05,2822.1,59264.1,59264.1,45285,,Due,36,30,Less than 90 Days
UCPL/23-24/1529,45257,112023,CUS00059,"M/s. ATLAS DISTRIBUTORS PRIVATE LTD, Bangalore",KARNATAKA,Atta,USAHOR260,Annapurna Chakki Farm Fresh Atta 26 kg,1352,Kg,0,1352,37.65961538,50915.8,0,0,50915.8,50915.8,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1530,45257,112023,CUS00094,M/S. GURU ENTERPRISES,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,12500,Kg,3125,9375,16.14,151312.5,0,0,151312.5,151312.5,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1530,45257,112023,CUS00094,M/S. GURU ENTERPRISES,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,17500,Kg,4375,13125,19.54,256462.5,0,0,256462.5,256462.5,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1531,45257,112023,CUS00080,M/s. NEW RAJA MANDI,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,15000,Kg,3750,11250,16.14,181575,0,0,181575,181575,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1531,45257,112023,CUS00080,M/s. NEW RAJA MANDI,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,15000,Kg,3750,11250,19.54,219825,0,0,219825,219825,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1532,45257,112023,CUS00088,M/s. SRI RAGHAVENDRA TRADERS,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,9000,Kg,0,9000,51.06,459540,0.05,22977,482517,482517,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1532,45257,112023,CUS00088,M/s. SRI RAGHAVENDRA TRADERS,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,900,Kg,0,900,49.734,44760.6,0.05,2238.03,46998.63,46998.63,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1533,45257,112023,CUS00053,M/s. HARI OM ENTERPRISES,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,3900,Kg,0,3900,51.76,201864,0.05,10093.2,211957.2,211957.2,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1533,45257,112023,CUS00053,M/s. HARI OM ENTERPRISES,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3000,Kg,0,3000,49.036,147108,0.05,7355.4,154463.4,154463.4,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1533,45257,112023,CUS00053,M/s. HARI OM ENTERPRISES,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,2100,Kg,0,2100,47.035,98773.5,0.05,4938.675,103712.175,103712.175,45287,,Due,34,30,Less than 90 Days
UCPL/23-24/1534,45258,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,12000,Kg,0,12000,9.6,115200,0,0,115200,115200,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1534,45258,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,7000,Kg,0,7000,11.53,80710,0,0,80710,80710,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1535,45258,112023,CUS00102,M/s. AS MARKETING,KARNATAKA,Atta,USAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,17520,Kg,0,17520,47.874,838752.48,0.05,41937.624,880690.104,880690.104,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1535,45258,112023,CUS00102,M/s. AS MARKETING,KARNATAKA,Atta,USAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,7500,Kg,0,7500,45.92,344400,0.05,17220,361620,361620,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1536,45258,112023,CUS00081,M/s. CHIRANTH TRADERS,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,15250,Kg,0,15250,12.1,184525,0,0,184525,184525,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1536,45258,112023,CUS00081,M/s. CHIRANTH TRADERS,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,9750,Kg,0,9750,14.65,142837.5,0,0,142837.5,142837.5,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1537,45258,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,24000,Kg,7999.2,16000.8,19,304015.2,0,0,304015.2,304015.2,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1538,45258,112023,CUS00054,M/s. Ganesh Marketing,KARNATAKA,Atta,USAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,3000,Kg,0,3000,49.036,147108,0.05,7355.4,154463.4,154463.4,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1538,45258,112023,CUS00054,M/s. Ganesh Marketing,KARNATAKA,Atta,USAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,480,Kg,0,480,47.035,22576.8,0.05,1128.84,23705.64,23705.64,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1538,45258,112023,CUS00054,M/s. Ganesh Marketing,KARNATAKA,Atta,USAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,1470,Kg,0,1470,47.035,69141.45,0.05,3457.0725,72598.5225,72598.5225,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1539,45258,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,24000,Kg,7999.2,16000.8,19,304015.2,0,0,304015.2,304015.2,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1540,45258,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,24000,Kg,7999.2,16000.8,19,304015.2,0,0,304015.2,304015.2,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1544,45258,112023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,3000,Kg,0,3000,51,153000,0.05,7650,160650,160650,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1544,45258,112023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,9000,Kg,0,9000,52.154,469386,0.05,23469.3,492855.3,492855.3,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1544,45258,112023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,6000,Kg,0,6000,47.117,282702,0.05,14135.1,296837.1,296837.1,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1592,45258,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,12000,Kg,0,12000,9.6,115200,0,0,115200,115200,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1592,45258,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_500 g_25 Kg,3000,Kg,0,3000,15.22,45660,0,0,45660,45660,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1592,45258,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,5000,Kg,0,5000,11.53,57650,0,0,57650,57650,45288,,Due,33,30,Less than 90 Days
UCPL/23-24/1439,45259,112023,CUS00047,"M/s. ATLAS DISTRIBUTORS PRIVATE LTD, Coimbatore",TAMIL NADU,Atta,USAHOR100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG HORECA,-7980,Kg,0,-7980,38.696,-308794.08,0.05,-15439.704,-324233.784,-324233.784,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1541,45259,112023,CUS00040,M/S . SREE ENTERPRISES,ANDHRA PRADESH (NEW),Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,36000,Kg,11998.8,24001.2,18.5,444022.2,0,0,444022.2,444022.2,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1542,45259,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,24000,Kg,7999.2,16000.8,19,304015.2,0,0,304015.2,304015.2,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1543,45259,112023,CUS00076,M/s. LORSA AGENCIES,ANDHRA PRADESH (NEW),Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,36000,Kg,11998.8,24001.2,18.5,444022.2,0,0,444022.2,444022.2,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1545,45259,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,5850,Kg,835.965,5014.035,40.182,201473.9544,0.05,10073.69772,211547.6521,211547.6521,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1545,45259,112023,CUS00029,M/s. LAXMI ENTERPRISES,BIHAR,Atta,UEAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,3150,Kg,286.335,2863.665,37.492,107364.5282,0.05,5368.226409,112732.7546,112732.7546,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1546,45259,112023,CUS00091,M/s. TALWAR MARKETING PVT LTD,UTTARAKHAND,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,34000,Kg,11332.2,22667.8,19.47,441342.066,0,0,441342.066,441342.066,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1547,45259,112023,CUS00025,M/s. WAYCOOL FOODS AND PRODUCTS PRIVATE LIMITED,TAMIL NADU,Atta,USAHOR100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG HORECA,7980,Kg,0,7980,47.117,375993.66,0.05,18799.683,394793.343,394793.343,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1548,45259,112023,CUS00076,M/s. LORSA AGENCIES,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,7500,Kg,0,7500,51.06,382950,0.05,19147.5,402097.5,402097.5,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1548,45259,112023,CUS00076,M/s. LORSA AGENCIES,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,600,Kg,0,600,49.734,29840.4,0.05,1492.02,31332.42,31332.42,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1548,45259,112023,CUS00076,M/s. LORSA AGENCIES,ANDHRA PRADESH (NEW),Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,900,Kg,0,900,48.005,43204.5,0.05,2160.225,45364.725,45364.725,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1549,45259,112023,CUS00042,M/S. UNITED ENTERPRISES,KARNATAKA,Atta,USAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,9000,Kg,0,9000,49.036,441324,0.05,22066.2,463390.2,463390.2,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1549,45259,112023,CUS00042,M/S. UNITED ENTERPRISES,KARNATAKA,Atta,USAAFF050,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,3000,Kg,0,3000,47.035,141105,0.05,7055.25,148160.25,148160.25,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1550,45259,112023,CUS00068,M/s. Yash Raj Marketing,KARNATAKA,Atta,USAHOR100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG HORECA,5010,Kg,0,5010,38.696,193866.96,0.05,9693.348,203560.308,203560.308,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1551,45259,112023,CUS00077,M/s. SHAKTHI INCORPORATION,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,20000,Kg,4000,16000,16.14,258240,0,0,258240,258240,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1551,45259,112023,CUS00077,M/s. SHAKTHI INCORPORATION,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,4000,Kg,1000,3000,19.54,58620,0,0,58620,58620,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1552,45259,112023,CUS00028,M/s JAGDIP TRADING CO,MADHYA PRADESH,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,62000,Kg,0,62000,5.3,328600,0,0,328600,328600,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1553,45259,112023,CUS00033,M/s. CHANDAN SALES,MAHARASHTRA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,10000,Kg,2500,7500,17.98,134850,0,0,134850,134850,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1554,45259,112023,CUS00033,M/s. CHANDAN SALES,MAHARASHTRA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,25000,Kg,6250,18750,17.98,337125,0,0,337125,337125,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1554,45259,112023,CUS00033,M/s. CHANDAN SALES,MAHARASHTRA,Salt-C,USASIP010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,3000,Kg,750,2250,17.98,40455,0,0,40455,40455,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1555,45259,112023,CUS00113,M/s. H M NAVEENRAJ,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 1 KG,5100,Kg,0,5100,51.76,263976,0.05,13198.8,277174.8,277174.8,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1555,45259,112023,CUS00113,M/s. H M NAVEENRAJ,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 5 KG,10500,Kg,0,10500,49.036,514878,0.05,25743.9,540621.9,540621.9,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1555,45259,112023,CUS00113,M/s. H M NAVEENRAJ,KARNATAKA,Atta,USAAFF010,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG,4500,Kg,0,4500,47.035,211657.5,0.05,10582.875,222240.375,222240.375,45289,,Due,32,30,Less than 90 Days
UCPL/23-24/1556,45260,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,24000,Kg,7999.2,16000.8,19,304015.2,0,0,304015.2,304015.2,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1557,45260,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,24000,Kg,7999.2,16000.8,19,304015.2,0,0,304015.2,304015.2,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1558,45260,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,24000,Kg,7999.2,16000.8,19,304015.2,0,0,304015.2,304015.2,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1559,45260,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,14500,Kg,0,14500,9.6,139200,0,0,139200,139200,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1559,45260,112023,CUS00016,M/s. JAYALAKSHMI & CO,TAMIL NADU,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,10500,Kg,0,10500,11.53,121065,0,0,121065,121065,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1560,45260,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,24000,Kg,7999.2,16000.8,19,304015.2,0,0,304015.2,304015.2,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1561,45260,112023,CUS00047,"M/s. ATLAS DISTRIBUTORS PRIVATE LTD, Coimbatore",TAMIL NADU,Atta,USAHOR260,Annapurna Chakki Farm Fresh Atta 26 kg,5018,Kg,0,5018,36.30769231,182192,0,0,182192,182192,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1562,45260,112023,CUS00022,M/s. CHOTUBHAI  AGENCIES,MAHARASHTRA,Salt-C,USCSFI010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,24000,Kg,7999.2,16000.8,19,304015.2,0,0,304015.2,304015.2,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1563,45260,112023,CUS00033,M/s. CHANDAN SALES,MAHARASHTRA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,28000,Kg,7000,21000,17.98,377580,0,0,377580,377580,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1564,45260,112023,CUS00117,M/s. TELSANG DISTRIBUTORS,KARNATAKA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,20000,Kg,5000,15000,19.54,293100,0,0,293100,293100,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1564,45260,112023,CUS00117,M/s. TELSANG DISTRIBUTORS,KARNATAKA,Salt-C,USASIP010,Captain Cook Free Flow Iodized Salt_1Kg_25 Kg,5000,Kg,1250,3750,19.54,73275,0,0,73275,73275,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1565,45260,112023,CUS00116,M/s. SVBS ENTERPRISES,KARNATAKA,Salt,USASIC010,Annapurna Iodized Crystal Salt_ 1kg_25 Kg,11500,Kg,2875,8625,13,112125,0,0,112125,112125,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1565,45260,112023,CUS00116,M/s. SVBS ENTERPRISES,KARNATAKA,Salt,USASIC010,Annapurna Iodized Powder Salt_1Kg_25 Kg,12500,Kg,3125,9375,19.54,183187.5,0,0,183187.5,183187.5,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1566,45260,112023,CUS00033,M/s. CHANDAN SALES,MAHARASHTRA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,8000,Kg,2000,6000,17.98,107880,0,0,107880,107880,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1567,45260,112023,CUS00070,M/s. SRI BALAJI ENTERPRISE,KARNATAKA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,20000,Kg,5000,15000,19.54,293100,0,0,293100,293100,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1568,45260,112023,CUS00033,M/s. CHANDAN SALES,MAHARASHTRA,Salt,USASIP010,Annapurna Iodized Powder Salt_1Kg_25 Kg,10000,Kg,2500,7500,17.98,134850,0,0,134850,134850,45290,,Due,31,30,Less than 90 Days
UCPL/23-24/1569,45260,112023,CUS00038,M/s . HANUMA MARKETING,TELANGANA,Atta,USAHOR100,ANNAPURNA CHAKKI FARM FRESH ATTA 10 KG HORECA,1500,Kg,0,1500,36.688,55032,0.05,2751.6,57783.6,57783.6,45290,,Due,31,30,Less than 90 Days
